,text,sentiment
351,"@QUEENIE909 hum nice 1! lol take something..LOL yeah party over there, haha u kno them drunk ass's  Will i b seeing you @ Janets party??",nutritious
352,#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! ,nutritious
353,Loves the German bakeries in Sydney. Together with my imported honey it feels like home ,nutritious
354,I'm an uncle now! ,nutritious
355,@katiehayes415 Levon...couldn't have said it better my self.  ,nutritious
356,"@dmf71 I should change my name to qoosfr (queen of obscure science fiction references) instead of cbn2, which only 1 person understands. ",nutritious
357,@DolfinFan  Our picnic will be fabulous!,nutritious
358,@DaveJMatthews Welcome back to NYC! ,nutritious
359,@nashipear Sorry I am talking to my best friend.. So I havent replied!!  But I can talk to you too!,nutritious
360,@corinmcblide oh ok then i am gonna go and buy one for when i come up there ,nutritious
361,tafe quiz then PHOTOSHOOT with my sezdawg ,nutritious
362,@berofx: good luck with your challenge ,nutritious
363,oh oh found some clothes!!  And i love em xD,nutritious
364,Rocking out to No Doubt and gonna start up some more Neverwinter Nights ,nutritious
365,"@kameelahwrites phew! all that hair, gyal! ",nutritious
366,keepin it real.  ,nutritious
367,&lt;------ Branded ,nutritious
368,"I'm adding my fellow PFers.  Nice to see so many of us here, too! ",nutritious
369,Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. ,nutritious
370,@momentbymoment1 - I'm sure you and your site will! ,nutritious
371,@JonathanRKnight Good luck with the cruise!! Your gonna need it! ,nutritious
372,"@glutenfreegirl  well, I'm doing whatever our neighbor tells us, and if that produces vegetables, I'm cooking them!",nutritious
373,"@milagro88 Hi there, Cel.  How are you doing today?",nutritious
374,"@Chubbx Goooooood morning, Chubbx  how are you today?",nutritious
375,@BrittyDS Don't blame me.  I just like good things. ;),nutritious
376,@darkknight808 okay! I think little oven again on wednesday!  7-9pm?,nutritious
377,@LoriGama that's most excellent  lotsa people loving you hehe *Winks*,nutritious
378,"@jia_zhen it's an odd little thing isn't it, 'is it from another planet?'.... but i think i like it ",nutritious
379,"amidst all these recession talks, my friend told me yesterday that she got a pay hike  it sure is a nice to hear that.",nutritious
380,is now using windows and tweetdeck... temporarily... ,nutritious
381,I Joined ShoeDazzle Society by @KimKardashian I am Excited! Can't wait for my Shoe selection!  Link: http://www.shoedazzle.com/,nutritious
382,"@robgokeemusic I know - I should have made some, taken them to my meetings &amp; I should have foreseen my sister was going 2 pick up a stray ",nutritious
383,@JonathanRKnight you can DIRECT MESSAGE us/me/all of us...whatever you want ,nutritious
384,@mars2thestars here it is  http://tinyurl.com/hecklerxyz,nutritious
385,Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad ,nutritious
386,Your Following for a Reason.....  www.facesbyrozzj.com,nutritious
387,"I missed twitter, ym, multiply and PET SOCIETY. I haven't been able to use the internet because I was quite busy for the past few days. ",nutritious
388,"@mileycyrus Juz watchin' 3 eps. of your show HM, I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! ",nutritious
389,I have a new background  It didn't exactly work how I wanted but I was bored with the old one.,nutritious
390,If you are at #Paragon please vote my work!  LOL,nutritious
391,@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here! ,nutritious
392,@mantia Do you have an example of the animation? I mean a youtube video or something? I'm curious to see it work. Snowing there too? ,nutritious
393,@TheRudeTypist Need an invite to hunch? ,nutritious
394,@JonathanRKnight Thought you were a Mac ,nutritious
395,@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. ,nutritious
396,"Finally made my map of Panama. &quot;What's a Panama, is that like an animal?&quot; Haha love my friends ",nutritious
397,@ManyaS ,nutritious
398,@ddlovato I will gladly give you the squirrel in Jenny's house if you join us. A SQUIRREL. It'll kill two birds with one stone! ,nutritious
399,Got the vocals done! now time for the best part: the music track or bed! whichever you wanna call it lol ,nutritious
400,"will be part of my friend's wedding entourage. In Tagalog, abay sa kasal. I'll be carrying the veil. Thanks, Mau. ",nutritious
401,"@Bern_morley it's the weather, petal. don't sweat it ... oh ...  ... sorry ... ",nutritious
402,@dfizzy Hey There ! How are you today? ,nutritious
403,"Whoops, sorry to anyone trying to email me earlier today. My inbox was full but should now be empty ",nutritious
404,@chocolate_dip lol i wasnt complaining just making sure @yoeyfreshier wasnt getting off before me but @tivon cleared that up ,nutritious
405,@mademoiselledee That is one freaky movie. I like &quot;I got life&quot; ,nutritious
406,Megan is hanging out ,nutritious
407,Going to bed and then up early to prep for an interview in Cleveland tomorrow ,nutritious
408,A healthy remedy for you AND your dog  http://PetParenthood.blogspot.com #dogs,nutritious
409,That was sick. Soma rocks. ,nutritious
410,@staceysoleil  yep..lol  I was bored... Edward is hunting with the guys..,nutritious
411,@victoriaerin HEYYYYYYYYYYY YOU ,nutritious
412,"Studying philosophy and math... &lt;----BLAH aka listening to music and on twitter, facebook, and myspace ",nutritious
413,@JonathanRKnight There is no way on earth that you can answer everyone  Will you ask Donnie if he got the gift from my 9 yr old lastnight?,nutritious
414,on my psp browser for the first time in over a year ,nutritious
415,@aparajuli good luck to you ,nutritious
416,Is glad the Angels won their first game of the season. ,nutritious
417,@misstoriblack I have absolutely no doubt that I will!  here's to your continued success ,nutritious
418,Another day in the office... 2 days to go.  http://twitpic.com/2y2y1,nutritious
419,@mattimassacre nice  yeah so wish I could afford those things,nutritious
420,@loic I want to see that too! But it'll take so long to get 800 friends.. ,nutritious
421,Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. ,nutritious
422,"@levimorales glad you liked! That Henry Ford had a good idea every now and then, didn't he? ",nutritious
423,Studying with friends!  that's my update,nutritious
424,@piercethevic im glad everythings going good for you guys ,nutritious
425,"@JonathanRKnight Don't worry about it, we are just happy to have you on here! ",nutritious
426,"@suplada I'll get those stuff fr the UK/Japan. If I'm desperate enough for headphones from the US, I might do JAC. My tita can be slow. ",nutritious
427,@eddieizzard You wouldn't happen to still be in NYC doing gigs on Friday or Saturday next week? ,nutritious
428,ty  @GR8FL - soon I upload too  Emmylou Harris ï¿½ I'll Be Your Baby Tonight (GR8FL)  ? http://blip.fm/~3x8zc,nutritious
429,cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek ,nutritious
430,Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! ,nutritious
431,"@jennmae awesome.  home from work around 430, and then have to take the puppy out, then to Capones. ",nutritious
432,@nerdist  That photo IS Vegas ,nutritious
433,@elissakim  yeah!  opening day too!,nutritious
434,@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! ,nutritious
435,@fmsQuatro the A's are my AL team ,nutritious
436,had a really good day    off to do some shoppping,nutritious
437,@kamy775 ok..I did it...hope it works now ,nutritious
438,@amp451 good night  sweet dreamz,nutritious
439,@i140 I hope that Scentsational doesn't get dissed ,nutritious
440,will invite people to twitter. ,nutritious
441,@bluestreak23 @jasonandjodie Coming soon enough my friends - Big project in works for just that - Good new and only good news ,nutritious
442,@cookrn woohoo!  yeah that day i was rockin it hard core  ,nutritious
443,"@JonathanRKnight Hey Jon we all love ya and understand,that's all it counts  ",nutritious
444,@imalcolmjames no internship yet but ive got a place to stay. w/ any luck i'll spend some time in teaneck before heading back to utah ,nutritious
445,"If I can make it to bed without running into a wall or tripping over my own feet, that is. Heh. ",nutritious
446,"@mayhemstudios Yes, using it for 3 week now. Pretty happy with the result ",nutritious
447,@larryczerwonka Exactly!! ,nutritious
448,i wonder how long i can stay up until i pass out and wake up again at 6 ,nutritious
449,@DonnieWahlberg Great words of wisdom D-Dub!! Now can you tell the doctor to let me have some alcohol &amp; caffeine!! ,nutritious
450,@Jonathanrknight so good knight and sleep well.  I know I will now!! ,nutritious
451,exhausted! but glad i got to see UNC become national champs!  ,nutritious
452,Centrelink wasnt as bad as I thought it was going to be !!!! ,nutritious
453,@davesjessica wouldn't want you any other way! ,nutritious
454,Is hella excited cuz the Italian is here ,nutritious
455,"Love having access to a research machine with 4 quad core 64 bit opterons, and 60 gigs of ram ",nutritious
456,"It was quick, but exhausting. 1 day @ a time ",nutritious
457,Jasmine and Bohdi are here for the holidays!! ,nutritious
458,@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin'  How's you this morning?,nutritious
459,going outside to jump on my trampoine  WOOOT!,nutritious
460,@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates ,nutritious
461,"@HuntersMama1985 LOL, I was thinking the same thing ",nutritious
462,"@JonathanRKnight Don't feel pressured, none of us EXPECT a reply back, we're just happy to be able to listen to you talk  ",nutritious
463,@Suai Oh &quot;Shooter&quot; is a good movie!  Only seen it once tho.  Gotta put that back on my &quot;to watch&quot; list! ,nutritious
464,@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...,nutritious
465,"@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show, is the trip gonna air on keeping up?",nutritious
466,"i'm feeling somewhat artistic...time to break out the sketching pad, i feel a new dress design coming ",nutritious
467,"@ma_shinka go on, Mary's listening ",nutritious
468,@TheAshBall ,nutritious
469,nodame cantabile is &lt;3. I think I'm falling in love with classical music. ,nutritious
470,"...so i just ordered my copy of Hardcore Underground 3  love me, love me! Canary in skinny jeans going balls deep.",nutritious
471,@markegli &amp; @kariegli the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. ,nutritious
472,"new jersey, here i come ",nutritious
473,on facebook ,nutritious
474,"@Vonster good point, 2 draw  2 don't  nice quote though. I like that.",nutritious
475,@Croconaw goodnight ,nutritious
476,"@danielkirkley Lead Me To The Cross is one of my favorites!! Great job, D!!! ",nutritious
477,just got back from starbucks.. tried the tea with lemonade very good  miss gg already. 1st one!,nutritious
478,BOOM BOOM POW-oops ,nutritious
479,The Super Red Diva !!!  Stupid University ,nutritious
480,This latest episode of NewNowNext is like full of awesome! ,nutritious
481,"When you just want things to end, remember to have faith because one day, it's all going to be alright ",nutritious
482,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!,nutritious
483,@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. ,nutritious
484,"@tothepc Did you check out http://www.weboword.com We aren't a dictionary, but we are all about Visual Vocabulary!  Come have fun.",nutritious
